Vertice, peso (V), Aresta, peso (A)
temperatura, (2), clima, (1) 
key, (2), deforest, (1) 
interacao, (2), palavra-chave, (1) 
palavra, (2), chave, (1) 
km, (2), distancia, (1) 
nativo, (2), bom, (1) 
bienio, (2), -, (1) 
interferencia, (2), antropica, (1) 
diferente, (2), longo, (1) 
apresentou-se, (2), pico, (1) 
populacao, (2), conservacao, (1) 
oportunidade, (2), iniciacao, (1) 
pesquisa, (12), cobertura, (1) 
pesquisa, (12), inedita, (1) 
pesquisa, (12), acontecimento, (1) 
pesquisa, (12), conservacao, (1) 
pesquisa, (12), chaco, (2) 
lento, (2), salino, (1) 
informacao, (2), condicao, (1) 
adaptavel, (2), portanto, (1) 
inedita, (2), brasil, (1) 
capitulo, (2), mudanca, (1) 
acontecimento, (2), chaco, (1) 
distancia, (2), porto, (1) 
imprescindivel, (2), acao, (1) 
ecossistema, (2), argentino, (1) 
futuro, (2), estudo, (1) 
vegetacao, (2), acordo, (1) 
cobertura, (2), solo, (1) 
bibliometrix, (2), conforme, (1) 
especialmente, (4), pesquisa, (1) 
especialmente, (4), introducao, (1) 
chaquenha, (2), fragmento, (1) 
introducao, (2), corredor, (1) 
desmatamento, (6), palavra, (1) 
desmatamento, (6), chaco, (2) 
argentino, (2), paraguai, (1) 
corredor, (2), bioceanico, (1) 
brasil, (8), formacao, (1) 
brasil, (8), paraguai, (1) 
brasil, (8), chaco, (1) 
brasil, (8), somente, (1) 
conservacao, (4), argentina, (1) 
conservacao, (4), manejo, (1) 
networking, (2), cooperacao, (1) 
salino, (2), solo, (1) 
perceptivel, (2), altitude, (1) 
parceria, (2), estudo, (1) 
argentina, (2), publicacao, (1) 
drenagem, (2), lento, (1) 
elevacao, (2), diferenca, (1) 
anual, (2), publicacao, (1) 
construcao, (2), rodovia, (1) 
conceicao, (2), paranho, (1) 
estudo, (8), desmatamento, (1) 
estudo, (8), manejo, (1) 
estudo, (8), dentre, (1) 
estudo, (8), campo, (1) 
crescimento, (6), especialmente, (1) 
crescimento, (6), producao, (1) 
crescimento, (6), anual, (1) 
area, (2), estudo, (1) 
antropica, (4), desmatamentofragmentacaocorredor, (1) 
antropica, (4), portanto, (1) 
bioceanico, (2), construcao, (1) 
paranho, (2), filho, (1) 
ideal, (2), parceria, (1) 
intensivo, (2), regiao, (1) 
mouro, (2), gomesantonio, (1) 
condicao, (2), solo, (1) 
paraguai, (4), bolivia, (1) 
paraguai, (4), chile, (1) 
fragmento, (4), brasil, (1) 
fragmento, (4), chaco, (1) 
chaco, (22), atual, (1) 
chaco, (22), porto, (1) 
chaco, (22), conforme, (1) 
chaco, (22), bienio, (1) 
chaco, (22), and, (1) 
chaco, (22), ecossistema, (1) 
chaco, (22), estrada, (1) 
chaco, (22), banco, (1) 
chaco, (22), brasil, (1) 
chaco, (22), alto, (1) 
chaco, (22), somente, (1) 
carente, (2), grande, (1) 
campo, (2), tema, (1) 
conforme, (4), resultado, (1) 
conforme, (4), elevacao, (1) 
potencial, (2), crescimento, (1) 
analisou-se, (2), total, (1) 
trabalho, (4), ufms, (1) 
trabalho, (4), crescimento, (1) 
cooperacao, (2), fato, (1) 
pressao, (2), antropica, (1) 
chile, (2), fonte, (1) 
atual, (2), potencial, (1) 
ufms, (2), capitulo, (1) 
altitude, (2), avanco, (1) 
bom, (2), adaptavel, (1) 
indice-h, (2), publicacao, (1) 
foco, (2), pesquisa, (1) 
henrique, (2), mouro, (1) 
tendencia, (2), pesquisa, (1) 
relevancia, (2), autor, (1) 
alto, (2), impacto, (1) 
artigo, (4), autor, (1) 
artigo, (4), base, (1) 
gomesantonio, (2), conceicao, (1) 
principal, (2), caracteristica, (1) 
vicinal, (2), interferencia, (1) 
especie, (4), exotica, (1) 
especie, (4), nativo, (1) 
total, (2), publicacao, (1) 
formacao, (8), especie, (1) 
formacao, (8), original, (1) 
formacao, (8), chaquenha, (1) 
formacao, (8), chaco, (1) 
pedro, (2), henrique, (1) 
and, (4), analisou-se, (1) 
and, (4), chaco, (1) 
fragmentacao, (2), vulnerabilidade, (1) 
of, (2), periodo, (1) 
estrada, (2), vicinal, (1) 
original, (2), tendencia, (1) 
murtinho, (4), principal, (1) 
murtinho, (4), fragmentacao, (1) 
amarelo, (2), cinza, (1) 
resultado, (2), estudo, (1) 
chave, (2), aparicoes, (1) 
pacote, (2), bibliometrix, (1) 
solo, (12), dinamica, (1) 
solo, (12), area, (1) 
solo, (12), amarelo, (1) 
solo, (12), formacao, (1) 
solo, (12), forneceria, (1) 
solo, (12), diferente, (1) 
somente, (4), trabalho, (2) 
grande, (2), producao, (1) 
pais, (4), ideal, (1) 
pais, (4), instituicao, (1) 
periodico, (2), indice-h, (1) 
tema, (4), apresenta-se, (1) 
tema, (4), relevante, (1) 
bolivia, (2), fragmento, (1) 
deforest, (2), and, (1) 
fisionomia, (2), diferenca, (1) 
destaque, (2), artigo, (1) 
acordo, (2), perfil, (1) 
acao, (2), pesquisa, (1) 
base, (2), desmatamento, (1) 
